,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082
204566_at,7.51660217284077,7.83145570727519,7.65845533827466,7.44049296238437,7.43446528221985,7.74321197322315,7.141951661887,7.47890147868252,6.73004112251846,7.25670057746141,7.11595543144633,7.55599942342382,7.36916534414554,7.43259159913913,7.25504027902866,7.52065638303253,7.54259032985191,7.5406595625581,7.40720294895277,7.01527135985342,7.45035894302804,6.82973400141833
204780_s_at,9.19559670150127,8.39190074620401,9.10831407023947,8.70297761680879,9.29019540294306,9.10109262226559,8.86253158724614,9.51006739773563,8.79023586531836,8.16183494368815,9.20339491549691,9.17560039096149,9.39712894242049,9.7729078706837,9.11264762558731,9.54701803561304,10.0825214712044,9.37109252111029,9.93809611170028,9.45480326488593,9.89426266036544,9.58603940518283
204781_s_at,7.6137520871536,7.43993263605076,7.88001541039417,7.00333109524831,8.08420277156655,7.90895709286879,7.61933353127291,8.20081651765361,7.70527866090524,6.95923744055177,7.74583972563879,8.11532999465372,8.62730449570495,8.59363539628734,7.93175117937333,8.47589715994484,8.82946856323246,8.42013162214438,8.91922873191212,8.52990146144743,8.81284500870536,8.3598894123686
204855_at,10.9299332159584,8.87063555745272,7.83644449495246,9.48963682328227,8.97591538372623,9.41363110985198,11.6381209120906,10.556112865713,8.86680974224202,8.296295588948,9.15466718681281,4.90744349386482,5.53881842595599,4.8349011124314,4.967142968727,7.90324354239861,5.52011871536357,6.01190938175593,6.87582910936482,5.25658025310208,6.09883955955807,6.6186493658858
204859_s_at,6.3403959033216,6.8524192010058,6.49125883399108,6.07654320377577,6.41158230534239,6.46569211694869,6.36358435955786,6.40941168434072,5.61711679933098,6.3605852480479,6.5953136058716,6.31035374661344,6.36553658812115,6.67492857561815,6.31435785113998,6.36793862407406,6.56068941748512,6.33569741517206,6.16225635608132,6.09187708248308,6.41085984888416,6.37458062591155
205034_at,6.76414492347232,6.38563511960938,6.88524198785668,6.88955415853608,7.71931421139391,6.69868253587165,6.55300908835334,6.05678941349378,5.9899745591443,6.43799475535953,6.71427395308095,6.4147835427096,5.48482398505765,5.17437315868819,5.2011791938541,5.82942039390225,5.85689834731541,5.5841279829288,5.34813589784614,4.97905605733458,5.37147002104868,5.53433969155465
205385_at,3.71916416834695,3.68841850896438,3.76346221573865,3.56230989850068,3.55753740608997,3.43957199483772,3.58404044652205,3.47112613674091,3.05120480717946,3.35681170326335,3.256966371121,3.7920899177154,4.05514717268804,3.66593686449104,3.73554761679707,3.12933409772757,3.55088548577331,3.28059417808402,3.26002835652965,3.49141739758069,3.38680259151238,3.79604634265902
205386_s_at,4.21095510981901,3.92913920351785,3.72953562688049,4.0726000206054,3.82659197193832,3.77019198540847,3.81156600221506,3.75123281405421,4.1176872748897,3.75482732886889,4.12364898014329,3.79432372903276,3.57376792691517,3.85089696669404,3.55276191352018,4.11979751318232,4.1820507341563,4.12042451862686,3.81840149552196,3.57663966444946,3.68796495851406,3.75014123395519
205393_s_at,6.13750575706963,6.73541054886777,6.612882964619,6.69359191842623,6.61366763490718,6.94941455640207,6.43354052622969,5.4192111582734,5.34569560332226,6.14600131789514,6.0868738940965,5.13662311183776,4.62427132307858,4.76275233710712,4.98742469588954,4.96155195238842,5.19876771831819,5.00006215301392,4.7340182786747,4.14620398897754,4.70572982322448,4.70327478411576
205394_at,7.12835194926187,7.63158040263311,7.54912357338212,7.49028955285441,7.64285547329053,7.69802590221927,7.23923091639973,6.52979102958824,5.89767347360262,7.3877595263174,7.00640611274521,5.66326050216024,4.8665308043023,5.10074336575067,5.57082495373871,5.92424480443008,5.66502459821346,5.74039356246696,5.41242427047096,4.94639082435147,5.46974737335829,5.28051533808023
205655_at,4.10795043898279,4.39726260118649,4.22344669345461,4.0073149180863,3.93271793443296,4.24430065147906,3.77848558226225,3.36341805052984,3.63511141187108,3.54460073124296,3.6999342718518,3.75217000483752,3.98934635285755,3.92861988109193,3.48220973012218,4.04708285647528,4.52784709122255,3.6502440321559,3.27307551854307,3.88448612112512,3.33415801533492,3.40168744592322
206083_at,4.97577734415919,5.41311677323481,5.3141251963635,4.94199215915811,5.3839425985825,5.20600914763495,4.95341477239337,5.26521799204861,5.21707893983957,4.97148129881914,5.47674222245524,5.46453185456606,5.58095864058888,5.4031674410084,5.29282646061442,5.37305897177247,5.30710956798642,5.23858853215423,5.28304207319851,4.99677110901747,5.39141776911616,5.65711373024684
207039_at,3.61468312862206,3.93129108245511,3.6486585464944,3.89521883276773,3.66435933436583,3.62286707892728,3.63857786534167,4.02103039875016,4.1642950620129,3.73254181977002,3.94949039316715,4.12761166252595,3.79228785348947,3.65519572480168,3.56916084934669,3.6018672838561,3.7819977544902,3.54981705742275,3.58817846424119,3.97787386722662,3.81031068221335,3.84364278217578
207143_at,5.70316659840539,5.24434780110157,5.42347016707111,5.47285421675035,5.4405929692223,5.34401336253085,5.53343221778593,4.92193562253471,5.33166331286607,5.46918692723732,4.98844890390518,4.77221382886474,5.2274369731945,5.35751622590674,4.93609927998177,4.67122879070132,5.20379090123262,5.39972586158792,5.17402657921185,5.5722193260632,4.97199284346228,4.62232249871067
207574_s_at,6.38969967860874,6.32507235697206,5.6214242693551,6.25671263643064,5.88684905589966,5.43995080364946,6.55631270580983,6.69028440850425,6.30989926972891,6.46130745500189,6.93890833194277,6.87647517811816,6.66539351644414,6.21322180370053,6.90338360588381,6.27349475716558,6.46003943153215,6.56098996464692,7.36085693339973,6.08916878499274,6.51736944780424,7.25532909266588
207686_s_at,7.07668239465375,7.78262925889179,7.29678627896362,6.9423538799031,7.31288741269608,7.76298537371704,6.90159622706734,6.97485710557828,6.50256048292371,7.76504372461978,6.22686652895379,6.06361384969471,6.84865327184124,6.84240398791229,6.31157898552585,6.57363868187039,7.0706489606899,6.42217369805104,5.74860701740238,5.95761474023061,6.56985626174295,5.67349805234259
208289_s_at,9.06768677540309,8.95100442814135,9.10779962829139,8.73263185471073,8.80759270970789,8.95058605827066,8.85826541222535,8.93468018085684,8.96723530728044,8.70768835227406,9.04306239821554,8.70617089389944,8.61730369617909,8.72811693803024,8.68153508480238,8.79679625301021,8.42801262806204,8.66704007475017,8.59942309715173,8.82253274057882,8.5479448305607,8.79728674159931
208442_s_at,4.90877439607923,4.58610075088421,4.60811259236116,4.85529354956897,4.13853554674891,4.70388944930123,4.29008052451722,4.53158003681835,4.59369185544726,5.38914863777315,4.39288363768751,4.20728545392394,4.18368275361934,4.83397660775643,5.04659899429669,4.50254196778702,4.72861746152313,4.58205565110935,4.47855465639745,4.98694866442949,4.76849301522703,4.38478923034285
208478_s_at,8.13409368483322,6.88509185759742,7.09108707234067,7.45107279560076,6.76032585663144,6.71256261951889,7.42984019495848,7.41589402030491,6.61498193142859,6.77093373452266,7.57884975901382,6.355952923883,6.56400177126012,6.45733413239147,7.05413961189096,5.88512285403862,5.66542595742968,6.41675808917684,6.29296559542152,5.97569288883552,6.66096181303957,7.08597871062287
208711_s_at,7.08803435906112,5.98117001332184,6.25657020586944,7.24356297470547,6.41560300214743,6.56662504139668,7.03039544247474,6.85524454401406,7.32322860951561,7.92077622977756,7.35277536072315,4.95854554372307,5.78755067972314,6.02585914733504,5.12071033642766,6.19483259332473,5.89217373314113,6.26859989940105,5.61642188696111,6.64527324732509,6.49785505532842,6.38942631591717
208712_at,8.72978939416216,7.65474987422805,8.2302787577118,8.64614061505225,8.70884640033014,8.37417258401643,8.48262962290866,8.7959462895774,8.65211351369805,8.64201275332331,8.97857083006027,6.84188210792247,7.62327391801496,8.20495086156521,6.87552524788973,7.83561649676037,7.66436817283533,7.64350758554828,7.63849088132187,8.13692364494521,8.07307147427043,8.26603634085364
208796_s_at,11.4740367308692,10.875698041235,11.6799552792487,10.8104461572393,11.4099594126013,10.614080483231,10.8728162330455,11.4519676577212,11.4949862921634,10.6869450724608,10.7447211904453,11.7742544619711,11.4538414090083,11.6233891813664,11.361844180023,11.2457301747802,11.2986069837877,11.3952663527057,11.2854426891688,11.4594250808566,11.3287191247833,11.2311791715892
208905_at,12.0868554273411,12.2517103236425,12.6348922054789,12.5553068277078,12.560111702826,12.359885413716,12.4097363077164,12.2465529030568,12.8399171903684,11.8372817731717,12.2617099152826,12.560111702826,12.4690031293257,12.5884558193332,12.5553068277078,12.5065046464287,12.6348922054789,12.3809145889418,12.4160250128369,12.4160250128369,12.307291838081,12.6556133469982
